image_id,gt_len,pred_text_len,pred_len_from_head,is_correct
6439,13,13,12,1
6440,13,13,13,1
6441,13,38,13,0
6442,23,23,23,1
6443,23,21,22,0
6444,38,13,12,0
6445,25,33,33,0
6446,13,13,12,1
6447,23,23,23,1
6448,23,23,23,0
6449,13,13,13,1
6450,23,23,23,1
6451,10,10,10,1
6452,10,23,23,0
6453,10,13,23,0
6454,33,33,38,1
6455,23,23,23,1
6456,23,23,23,1
6457,16,16,16,1
6458,19,11,11,0
6459,11,11,11,1
6460,8,8,8,1
6461,33,32,38,0
6462,21,21,21,0
6463,22,23,19,0
6464,33,28,28,0
6465,25,22,22,0
6466,25,25,25,0
6467,25,25,25,0
6468,25,25,25,1
6469,9,9,8,1
6470,21,21,21,1
6471,24,34,35,0
6472,21,21,8,1
6473,21,21,19,1
6474,21,21,21,1
6475,22,22,22,1
6476,27,27,22,1
6477,27,29,30,0
6478,19,19,21,1
6479,28,16,26,0
6480,19,7,18,0
6481,11,11,11,1
6482,15,14,14,0
6483,17,17,17,1
6484,15,15,16,1
6485,16,16,16,1
6486,30,25,25,0
6487,11,26,10,0
6488,11,11,11,1
6489,25,25,25,1
6490,9,9,9,0
6491,11,11,11,0
6492,20,20,20,1
6493,11,11,11,1
6494,11,11,11,0
6495,11,11,11,1
6496,20,20,20,1
6497,20,20,20,1
6498,11,11,10,1
6499,22,29,29,0
6500,31,31,29,0
6501,10,29,11,0
6502,10,10,10,1
6503,25,21,22,0
6504,34,31,26,0
6505,7,8,7,0
6506,8,8,10,1
6507,34,34,11,1
6508,11,10,10,0
6509,21,21,20,1
6510,10,10,10,1
6511,22,22,21,1
6512,21,21,21,1
6513,35,35,34,1
6514,17,17,15,0
6515,27,27,29,0
6516,10,10,10,1
6517,28,28,26,1
6518,19,19,19,1
6519,33,33,33,1
6520,10,10,10,0
6521,7,7,7,1
6522,18,18,18,1
6523,26,26,26,1
6524,10,10,9,1
6525,19,22,22,0
6526,37,13,21,0
6527,9,9,9,1
6528,13,13,13,1
6529,15,16,24,0
6530,26,8,9,0
6531,14,14,14,1
6532,22,22,22,1
6533,6,6,6,1
6534,30,18,21,0
6535,25,21,21,0
6536,13,13,13,1
6537,13,13,11,1
6538,9,26,31,0
6539,14,14,15,1
6540,8,8,8,0
6541,24,24,24,1
6542,15,15,15,1
6543,7,15,15,0
6544,13,13,13,0
6545,8,7,7,0
6546,32,32,31,1
6547,15,14,16,0
6548,12,13,13,0
6549,15,15,15,1
6550,6,6,7,1
6551,11,10,12,0
6552,20,20,20,1
6553,26,21,21,0
6554,12,12,12,1
6555,12,12,12,1
6556,12,12,13,1
6557,26,26,24,1
6558,6,9,16,0
6559,19,19,20,0
6560,14,14,15,1
6561,14,14,15,1
6562,19,16,18,0
6563,18,14,14,0
6564,19,16,16,0
6565,16,16,15,1
6566,17,17,17,1
6567,18,17,18,0
6568,7,7,8,1
6569,15,7,7,0
6570,23,23,18,1
6571,8,9,9,0
6572,31,31,30,1
6573,9,9,9,1
6574,7,7,8,0
6575,14,14,14,1
6576,13,13,13,1
6577,18,18,18,0
6578,27,27,27,1
6579,32,32,32,1
6580,21,27,27,0
6581,32,32,32,1
6582,10,8,8,0
6583,8,19,19,0
6584,27,27,22,0
6585,32,22,32,0
6586,27,27,27,1
6587,27,27,27,1
6588,19,19,19,1
6589,19,19,19,1
6590,21,22,11,0
6591,8,8,8,1
6592,22,22,22,1
6593,27,27,27,1
6594,8,21,8,0
6595,8,8,8,1
6596,19,19,19,1
6597,19,19,19,1
6598,19,19,19,1
6599,19,19,19,1
6600,19,19,19,1
6601,8,8,8,1
6602,17,17,17,1
6603,21,22,26,0
6604,14,14,15,1
6605,23,15,17,0
6606,13,13,12,1
6607,13,13,13,1
6608,14,14,12,0
6609,16,16,16,1
6610,9,8,10,0
6611,13,13,13,0
6612,13,13,14,1
6613,13,5,12,0
6614,8,23,23,0
6615,18,15,17,0
6616,7,8,15,0
6617,8,8,8,1
6618,7,7,7,0
6619,9,9,9,0
6620,9,9,9,1
6621,9,8,8,0
6622,6,6,7,0
6623,8,9,9,0
6624,9,9,9,1
6625,9,9,9,0
6626,12,9,9,0
6627,9,9,9,0
6628,9,9,9,1
6629,9,9,9,1
6630,8,8,8,0
6631,8,8,8,1
6632,8,8,8,1
6633,22,22,22,1
6634,24,24,24,1
6635,9,9,9,1
6636,8,8,8,1
6637,8,8,8,1
6638,8,8,8,0
6639,10,23,20,0
6640,5,13,13,0
6641,9,9,18,0
6642,7,7,7,1
6643,7,7,7,0
6644,16,16,16,0
6645,6,6,6,0
6646,6,6,6,1
6647,8,8,8,1
6648,4,4,4,0
6649,21,20,21,0
6650,10,10,10,1
6651,8,8,8,1
6652,20,20,20,1
6653,8,8,8,1
6654,8,8,8,1
6655,20,20,19,1
6656,4,15,4,0
6657,4,4,4,1
6658,5,5,5,1
6659,8,8,8,1
6660,18,22,23,0
6661,5,5,5,1
6662,6,11,6,0
6663,6,6,6,0
6664,6,6,6,0
6665,7,7,7,1
6666,6,6,6,0
6667,7,7,7,1
6668,3,3,4,1
6669,5,5,5,0
6670,6,7,8,0
6671,7,7,7,1
6672,9,10,9,0
6673,6,6,7,0
6674,17,17,16,1
6675,5,5,4,1
6676,3,3,4,1
6677,18,17,18,0
6678,6,6,6,1
6679,7,7,7,1
6680,6,6,6,1
6681,7,7,7,0
6682,6,6,6,1
6683,5,6,5,0
6684,5,5,5,0
6685,6,6,6,1
6686,6,6,6,1
6687,13,13,13,1
6688,7,7,7,0
6689,14,14,14,1
6690,8,8,8,1
6691,8,8,8,1
6692,9,9,21,0
6693,9,9,9,1
6694,9,9,8,0
6695,9,9,9,1
6696,9,9,9,1
6697,8,8,8,1
6698,8,8,8,1
6699,8,8,8,0
6700,7,7,7,0
6701,9,9,9,1
6702,9,9,9,1
6703,9,9,9,1
6704,9,21,9,0
6705,9,9,9,1
6706,9,9,9,0
6707,9,9,9,0
6708,9,9,9,0
6709,8,8,8,1
6710,23,23,23,1
6711,20,20,20,0
6712,21,21,21,1
6713,7,7,7,0
6714,7,7,7,1
6715,20,20,20,1
6716,20,20,22,0
6717,8,8,8,0
6718,8,8,8,1
6719,20,22,20,0
6720,8,8,8,1
6721,22,22,22,1
6722,7,7,7,0
6723,23,23,23,0
6724,9,9,9,0
6725,23,23,23,1
6726,9,9,9,1
6727,23,23,23,1
6728,23,23,23,0
6729,9,9,9,0
6730,23,23,23,1
6731,9,9,9,0
6732,23,23,23,1
6733,23,23,23,1
6734,9,9,9,0
6735,8,8,8,0
6736,8,8,8,0
6737,8,8,8,1
6738,22,22,22,1
6739,8,8,8,1
6740,9,9,9,1
6741,9,9,9,1
6742,24,24,24,0
6743,24,24,24,1
6744,23,22,22,0
6745,24,24,24,0
6746,8,8,8,0
6747,8,8,8,1
6748,8,8,8,1
6749,8,8,8,0
6750,8,7,8,0
6751,8,8,8,1
6752,8,8,8,0
6753,23,23,23,1
6754,8,8,8,1
6755,8,8,8,1
6756,8,8,8,1
6757,6,6,6,1
6758,5,5,5,1
6759,5,6,6,0
6760,13,13,13,1
6761,5,5,4,0
6762,20,20,20,1
6763,8,8,8,1
6764,8,8,8,0
6765,6,6,6,1
6766,7,7,7,1
6767,8,8,8,0
6768,8,8,8,0
6769,8,8,8,1
6770,8,8,8,0
6771,16,16,16,1
6772,6,19,19,0
6773,7,7,7,0
6774,7,7,7,1
6775,7,7,7,1
6776,7,6,6,0
6777,7,8,8,0
6778,6,6,6,0
6779,8,8,8,0
6780,7,7,7,0
6781,6,7,6,0
6782,8,20,8,0
6783,8,8,8,1
6784,8,8,8,1
6785,8,8,8,0
6786,8,8,8,1
6787,8,8,8,1
6788,8,8,8,1
6789,8,8,8,1
6790,7,7,6,0
6791,7,6,6,0
6792,8,8,8,0
6793,7,7,7,1
6794,5,5,5,1
6795,7,7,7,0
6796,6,6,6,1
6797,6,7,7,0
6798,11,11,12,0
6799,5,5,4,0
6800,5,5,5,1
6801,5,5,5,1
6802,14,14,13,0
6803,14,14,13,0
6804,7,7,7,1
6805,19,20,19,0
6806,8,8,8,0
6807,7,7,7,0
6808,17,17,19,1
6809,7,7,7,1
6810,7,21,7,0
6811,8,8,8,1
6812,18,23,16,0
6813,9,18,18,0
6814,6,6,6,1
6815,8,8,8,1
6816,8,8,8,1
6817,8,8,8,1
6818,7,10,10,0
6819,10,10,10,1
6820,10,10,10,0
6821,10,9,10,0
6822,23,23,23,0
6823,10,10,10,1
6824,10,10,10,1
6825,10,8,8,0
6826,10,8,8,0
6827,8,8,8,1
6828,8,8,8,1
6829,8,7,7,0
6830,21,8,8,0
6831,8,7,8,0
6832,20,20,20,0
6833,6,6,7,1
6834,6,6,6,1
6835,7,8,8,0
6836,8,8,8,1
6837,8,8,8,0
6838,8,8,8,1
6839,8,8,8,1
6840,8,16,16,0
6841,16,16,16,1
6842,16,16,16,1
6843,8,8,8,1
6844,8,30,8,0
6845,8,8,8,0
6846,8,8,8,1
6847,7,7,7,1
6848,7,6,6,0
6849,7,8,6,0
6850,7,18,18,0
6851,7,7,7,1
6852,15,15,16,0
6853,17,17,17,0
6854,6,6,6,1
6855,5,5,5,1
6856,7,7,7,1
6857,5,5,5,0
6858,9,12,11,0
6859,5,5,6,1
6860,7,7,7,0
6861,18,19,19,0
6862,5,5,6,0
6863,5,5,4,0
6864,5,13,5,0
6865,4,3,6,0
6866,8,8,9,0
6867,8,8,8,1
6868,8,8,8,1
6869,8,8,8,1
6870,8,8,8,1
6871,8,8,19,1
6872,8,8,8,0
6873,8,8,8,1
6874,19,19,19,0
6875,8,8,8,1
6876,5,5,5,0
6877,7,9,9,0
6878,5,13,5,0
6879,5,5,5,1
6880,4,4,5,1
6881,4,5,6,0
6882,10,10,10,0
6883,15,18,16,0
6884,3,3,3,0
