image_id,gt_text,pred_text,gt_len,pred_text_len,is_correct,pred_len_from_head
2130,苏内航货2866SUNEIHANGHUO,苏内航货2866SUNEIHANGHUO,20,20,True,21
2131,苏发达货2688SUFADAHUO,苏发达货2688SUFADAHUO,17,17,True,18
2132,苏徐州货2168SUXUZHOUHUO,苏徐州货2168SUXUZHOUHUO,19,19,True,19
2133,苏无锡货01865SUWUXIHUO,苏无锡货01865SUWUXIHUO,18,18,True,18
2134,苏无锡货16968SUWUXIHUO,苏盐城货096186SUYANCHENGHUO,18,23,False,23
2135,苏无锡货16968SUWUXIHUO,苏无锡货16968SUWUXIHUO,18,18,True,18
2136,苏泗洪货1300SUSIHONGHUO,苏泗洪货1300SUSIHONGHUO,19,19,True,19
2137,苏盐城货210968SUYANCHENGHUO,苏盐城货210968SUYANCHENGHUO,23,23,True,23
2138,豫周口货1362YUZHOUKOUHUO,豫周口货1362YUZHOUKOUHUO,20,20,True,20
2139,豫周口货1708YUZHOUKOUHUO,豫周口货1708YUZHOUKOUHUO,20,20,True,20
2140,豫周口货3193YUZHOUKOUHUO,豫周口货3193YUZHOUKOUHUO,20,20,True,20
2141,豫周泓翔1689YUZHOUHONGXIANG,豫泓翔1689YUHONGXIANG,23,18,False,18
2142,豫周泓翔机036YUZHOUHONGXIANGJI,豫周泓翔机036YUZHOUHONGXIANGJI,25,25,True,25
2143,豫周泓翔机036YUZHOUHONGXIANGJI,豫周泓翔机036YUZHOUHONGXIANGJI,25,25,True,25
2144,豫周鑫港868YUZHOUXINGANG,豫周鑫港868YUZHOUXINGANG,20,20,True,20
2145,豫周长虹机096YUZHOUCHANGHONGJI,浙杭州货00090ZHEHANGZHOUHUO,25,23,False,21
2146,豫周颍港999YUZHOUYINGGANG,豫周颍港999YUZHOUYINGGANG,21,21,True,22
2147,豫通达7777YUTONGDA,豫通达7777YUTONGDA,15,15,True,15
2148,豫通达7777YUTONGDA,豫通达7777YUTONGDA,15,15,True,15
2149,豫通达7777YUTONGDA,豫通达8888YUTONGDA,15,15,False,15
2150,豫长泰8698YUCHANGTAI,豫长泰8698YUCHANGTAI,17,17,True,17
2151,远航666号YUANHANG,远航666号YUANHANG,14,14,True,14
2152,远顺6688YUANSHUN,远顺6688YUANSHUN,14,14,True,14
2153,金通达527JINTONGDA,金通达527JINTONGDA,15,15,True,15
2154,顺昌1288SHUNCHANG,顺昌1288SHUNCHANG,15,15,True,14
2155,顺航机9258SHUNHANGJI,顺航机017SHUNHANGJI,17,16,False,17
2156,兴林机2129XINGLINJI,兴林机2129XINGLINJI,16,16,True,16
2157,周口港ZHOUKOUGANG,周口港ZHOUKOUGANG,14,14,True,14
2158,四航货202SIHANGHUO,红航货207HONGHANGHUO,15,17,False,18
2159,宣城XUANCHENG,宣城XUANCHENG,11,11,True,11
2160,徐货9176XUHUO,徐货9176XUHUO,11,11,True,11
2161,徐货9963XUHUO,徐货9963XUHUO,11,11,True,11
2162,永发886YONGFA,永发886YONGFA,11,11,True,10
2163,浙嘉兴货02213ZHEJIAXINGHUO,浙嘉兴货02213ZHEJIAXINGHUO,22,22,True,22
2164,浙嘉兴货02789ZHEJIAXINGHUO,浙嘉兴货02789ZHEJIAXINGHUO,22,22,True,22
2165,浙嘉善槽686ZHEJIASHANCAO,浙嘉善槽686ZHEJIASHANCAO,20,20,True,20
2166,浙嘉善槽686ZHEJIASHANCAO,浙嘉善槽686ZHEJIASHANCAO,20,20,True,20
2167,浙嘉善槽686ZHEJIASHANCAO,浙嘉善槽686ZHEJIASHANCAO,20,20,True,20
2168,浙安吉货1207ZHEANJIHUO,浙安吉货2207ZHEANJIHUO,18,18,False,18
2169,浙安吉货2760,浙安吉货2760,8,8,True,9
2170,浙平湖货02071ZHEPINGHUHUO,浙平湖货02071ZHEPINGHUHUO,21,21,True,21
2171,浙建德货00280ZHEJIANDEHUO,浙建德货00280ZHEJIANDEHUO,21,21,True,21
2172,浙桐乡货03626ZHETONGXIANGHUO,浙桐乡货03626ZHETONGXIANGHUO,24,24,True,24
2173,浙江兴一0089ZHEJIANGXINGYI,浙江兴一0089ZHEJIANGXINGYI,22,22,True,22
2174,浙萧山货03181ZHEXIAOSHANHUO,浙萧山货03181ZHEXIAOSHANHUO,23,23,True,23
2175,浙钱江货35038ZHEQIANJIANGHUO,浙钱江货35038ZHEQIANJIANGHUO,24,24,True,24
2176,淮安HUAIAN,安安HUAIAN,8,8,False,8
2177,皖亳州货1998WANBOZHOUHUO,皖亳州货1998WANBOZHOUHUO,20,20,True,20
2178,皖宜货1088WANYIHUO,皖宜货1088WANYIHUO,15,15,True,15
2179,皖寿县818WANSHOUXIAN,皖寿县818WANSHOUXIAN,17,17,True,17
2180,皖明光货1099WANMINGGUANGHUO,皖明光货1099WANMINGGUANGHUO,23,23,True,23
2181,皖淮北货2111WANHUAIBEIHUO,皖淮北货2111WANHUAIBEIHUO,21,21,True,19
2182,皖滁州货0896WANCHUZHOUHUO,皖滁州货0896WANCHUZHOUHUO,21,21,True,21
2183,苏丰港货1688SUFENGGANGHUO,苏丰港货1688SUFENGGANGHUO,21,21,True,21
2184,苏宜机329SUYIJI,苏宜机329SUYIJI,12,12,True,12
2185,苏徐州货6096SUXUZHOUHUO,苏徐州货6096SUXUZHOUHUO,19,19,True,19
2186,苏振丰货1SUZHENFENGHUO,苏振丰货1SUZHENFENGHUO,18,18,True,17
2187,苏振丰货1SUZHENFENGHUO,苏振丰货1SUZHENFENGHUO,18,18,True,18
2188,苏龙66SULONG,苏龙66SULONG,10,10,True,10
2189,豫周风顺148YUZHOUFENGSHUN,豫周风顺148YUZHOUFENGSHUN,21,21,True,21
2190,豫长泰集8周口YUCHANGTAIJIZHOUKOU,豫长泰集8周口YUCHANGTAIJIZHOUKOU,26,26,True,24
2191,豫风顺777YUFENGSHUN,豫风顺777YUFENGSHUN,16,16,True,17
2192,远成0959YUANCHENG,远成0959YUANCHENG,15,15,True,15
2193,远成0959YUANCHENG,远成0959YUANCHENG,15,15,True,14
2194,金锚货78JINMAOHUO,金锚货78JINMAOHUO,14,14,True,11
2195,鲁枣庄货0738LUZAOZHUANGHUO,鲁枣庄货0738LUZAOZHUANGHUO,22,22,True,22
2196,鲁济宁货3316LUJININGHUO,鲁济宁货3316LUJININGHUO,19,19,True,19
2197,鲁济宁货4098LUJININGHUO,鲁济宁货4098LUJININGHUO,19,19,True,19
2198,鲁济宁货4098LUJININGHUO,鲁济宁货4088LUJININGHUO,19,19,False,19
2199,万源锦绣8WANYUANJINXIU,万源锦绣8WANYUANJINXIU,18,18,True,18
2200,万源锦绣8WANYUANJINXIU,万源锦绣8WANYUANJINXIU,18,18,True,17
2201,万盛8上饶WANSHENGSHANGRAO,万盛8上饶港WANSHENGSHANGRAOGANG,21,26,False,21
2202,万盛11WANSHENG,万盛11WANSHENG,12,12,True,12
2203,万达528WANDA,万达528WANDA,10,10,True,10
2204,万达9087WANDA,万达9087WANDA,11,11,True,11
2205,万达9087阜阳WANDAFUYANG,万达9087阜阳WANDAFUYANG,19,19,True,19
2206,万达9087阜阳WANDAFUYANG,万达9087阜阳WANDAFUYANG,19,19,True,19
2207,万集66WANJI,万集66WANJI,9,9,True,9
2208,万集777WANJI,万集777WANJI,10,10,True,14
2209,万集777杭州WANJIHANGZHOU,万集777杭州WANJIHANGZHOU,20,20,True,20
2210,万顺628WANSHUN,万顺628WANSHUN,12,12,True,12
2211,万顺668WANSHUN,万顺668WANSHUN,12,12,True,13
2212,三航888SANHANG,三航888SANHANG,12,12,True,12
2213,三航机999泰州,三航机999泰州,8,8,True,8
2214,世博8SHIBO,世博8SHIBO,8,8,True,8
2215,业丰818YEFENG,业丰818YEFENG,11,11,True,11
2216,业丰818YEFENG,业丰818YEFENG,11,11,True,11
2217,业丰818YEFENG,业丰818YEFENG,11,11,True,11
2218,业丰818YEFENG,业丰818YEFENG,11,11,True,11
2219,东升9999DONGSHENG,东升9999DONGSHENG,15,15,True,15
2220,东方269DONGFANG,东方269DONGFANG,13,13,True,13
2221,东方269DONGFANG,东方269DONGFANG,13,13,True,13
2222,东湖666DONGHU,东湖666DONGHU,11,11,True,11
2223,东湖986DONGHU,东湖986DONGHU,11,11,True,13
2224,中伟9688ZHONGWEI,中伟9688ZHONGWEI,14,14,True,14
2225,中伟机1088,中伟机1088,7,7,True,8
2226,中伟机9998ZHONGWEIJI,中伟机9998ZHONGWEIJI,17,17,True,17
2227,中俊1号阜阳港,中俊1号阜阳港,7,7,True,8
2228,中兴机5188ZHONGXINGJI,中兴机5188ZHONGXINGJI,18,18,True,18
2229,中兴机5188ZHONGXINGJI,中兴机5188ZHONGXINGJI,18,18,True,18
2230,中南578ZHONGNAN,中南578ZHONGNAN,13,13,True,13
2231,中港货6518ZHONGGANGHUO,中港货658ZHONGGANGHUO,19,18,False,19
2232,中港货6686ZHONGGANGHUO,中港货6686ZHONGGANGHUO,19,19,True,19
2233,中港货6686泰州港ZHONGGANGHUOTAIZHOUGANG,中港货6686泰州港ZHONGGANGHUOTAIZHOUGANG,33,33,True,33
2234,中港货9968ZHONGGANGHUO,中港货9968ZHONGGANGHUO,19,19,True,19
2235,中港货25888,中航货2588扬州港,8,10,False,11
2236,中航1988ZHONGHANG,中航1988ZHONGHANG,15,15,True,15
2237,中航5988ZHONGHANG,中航5988ZHONGHANG,15,15,True,15
2238,中航5988ZHONGHANG,中航5988ZHONGHANG,15,15,True,15
2239,中航机1718ZHONGHANGJI,中航机1718ZHONGHANGJI,18,18,True,18
2240,中航机8828ZHONGHANGJI,中航机8828ZHONGHANGJI,18,18,True,18
2241,中航机8828ZHONGHANGJI,中航机8828ZHONGHANGJI,18,18,True,17
2242,中钢货运918ZHONGGANGHUOYUN,中钢货运9188ZHONGGANGHUOYUN,22,23,False,23
2243,中钢货运1028ZHONGGANGHUOYUN,中钢货运128ZHONGGANGHUO,23,19,False,19
2244,中钢货运1168ZHONGGANGHUOYUN,中钢货运1068ZHONGGANGHUOYUN,23,23,False,22
2245,中钢货运6188ZHONGGANGHUOYUN,中钢货运6188ZHONGGANGHUOYUN,23,23,True,23
2246,中钢货运6188ZHONGGANGHUOYUN,中钢货运608ZHONGGANGHUOYUN,23,22,False,19
2247,中驰008ZHONGCHI,中驰008ZHONGCHI,13,13,True,13
2248,九华9JIUHUA,九华9JIUHUA,9,9,True,9
2249,九舟同001JIUZHOUTONG,九舟同001JIUZHOUTONG,17,17,True,17
2250,九舟同001杭州HANGZHOU,九舟同001杭州HANGZHOU,16,16,True,26
2251,九舟同001杭州港,九舟同001杭州港,9,9,True,9
2252,云龙9YUNLONG,云龙9YUNLONG,10,10,True,10
2253,亚鑫8YAXIN,亚鑫8YAXIN,8,8,True,9
2254,亚鑫8YAXIN,亚鑫8YAXIN,8,8,True,9
2255,亚龙5188YALONG,亚龙5188YALONG,12,12,True,12
2256,交航518蚌埠JIAOHANGBENGBU,交航518蚌埠JIAOHANGBENGBU,21,21,True,21
2257,交航868JIAOHANG,交航868JIAOHANG,13,13,True,13
2258,交航1566JIAOHANG,交航1566JIAOHANG,14,14,True,14
2259,交航6688,交航6688,6,6,True,6
2260,亨扬货888HENGYANGHUO,亨扬货888HENGYANGHUO,17,17,True,17
2261,亳州货2299亳州港BOZHOUGANG,亳州货2299亳州港BOZHOUGANG,20,20,True,21
2262,伟林99WEILIN,伟林99WEILIN,10,10,True,10
2263,伟翔8号WEIXIANGHAO,伟翔8号WEIXIANGHAO,15,15,True,15
2264,俞垛1858,俞垛1858,6,6,True,6
2265,俞垛01899YUDUO,俞垛01899YUDUO,12,12,True,12
2266,俞垛01899YUDUO,俞垛01899YUDUO,12,12,True,12
2267,信城机3616XINCHENGJI,信诚机3616XINCHENGJI,17,17,False,17
2268,兆平078ZHAOPING,兆平078ZHAOPING,13,13,True,13
2269,兆平178ZHAOPING,兆平998ZHAOPING,13,13,False,13
2270,光好1788亳州港GUANGHAOBOZHOUGANG,光好1788亳州港GUANGHAOBOZHOUGANG,27,27,True,27
2271,全盛12QUANSHENG,全盛12QUANSHENG,13,13,True,13
2272,六航8988LUHANG,六航8888LIUHANG,12,13,False,12
2273,六航货8698LIUHANGHUO,六航货8988LIUHANGHUO,17,17,False,17
2274,六航货8698泰州港LIUHANGHUOTAIZHOUGANG,六航货8698泰州港LIUHANGHUOTAIZHOUGANG,31,31,True,31
2275,六航货8698泰州港LIUHANGHUOTAIZHOUGANG,六航货8698泰州港LIUHANGHUOTAIZHOUGANG,31,31,True,31
2276,兴中油558XINGZHONGYOU,兴中油558XINGZHONGYOU,18,18,True,18
2277,兴中油698泰州XINGZHONGYOU,兴中油698泰州XINGZHONGYOUTAIZHOU,20,27,False,27
2278,兴中油880XINGZHONGYOU,张家界ZHANGJIAJIE,18,14,False,17
2279,兴中油880XINGZHONGYOU,兴中油598XINGZHONGYOU,18,18,False,16
2280,兴中油880XINGZHONGYOU,兴中油598XINGZHONGYOU,18,18,False,17
2281,兴垛机88XINGDUOJI,兴垛机88XINGDUOJI,14,14,True,14
2282,兴安太6668泰州,兴安太6668泰州,9,9,True,9
2283,兴安太9898XINGANTAI,兴安太9898XINGANTAI,16,16,True,16
2284,兴安太9898泰州港,兴安太9898泰州港XINGANTAITAIZHOUGANG,10,30,False,30
2285,兴林机6838XINGLINJI,兴林机6838XINGLINJI,16,16,True,16
2286,兴林机10888XINGLINJI,兴林机10888XINGLINJI,17,17,True,17
2287,兴林机99988XINGLINJI,兴林机99988XINGLINJI,17,17,True,17
2288,兴林机99988XINGLINJI,兴林机99988XINGLINJI,17,17,True,17
2289,兴林货1289XINGLINHUO,兴林货1289XINGLINHUO,17,17,True,17
2290,兴林货1598XINGLINHUO,兴林货1598XINGLINHUO,17,17,True,17
2291,兴林货1598XINGLINHUO,兴林货1598XINGLINHUO,17,17,True,17
2292,兴沈机81589,兴沈机81589,8,8,True,8
2293,兴盛源机2098XINGSHENGYUANJI,兴盛源机2098XINGSHENGYUANJI,23,23,True,23
2294,兴盛源机2098XINGSHENGYUANJI,兴盛源机2098XINGSHENGYUANJI,23,23,True,23
2295,兴盛源机2098XINGSHENGYUANJI,兴盛源机2098XINGSHENGYUANJI,23,23,True,23
2296,兴盛源机85688XINGSHENGYUANJI,兴盛源机85688XINGSHENGYUANJI,24,24,True,24
2297,兴航货626XINGHANGHUO,兴航货626XINGHANGHUO,17,17,True,17
2298,兴航货9998XINGHANGHUO,兴航货9998XINGHANGHUO,18,18,True,18
2299,兴良机688,兴良机688,6,6,True,5
2300,兴荻机2128XINGDIJI,兴荻机2128XINGDIJI,15,15,True,15
2301,兴荻机2128泰州港TAIZHOUGANGXINGDIJI,兴荻机2128泰州港XINGDIJITAIZHOUGANG,29,29,False,29
2302,兴豫698XINGYU,兴豫698XINGYU,11,11,True,11
2303,兴陶机6868XINGTAOJI,兴陶机6868XINGTAOJI,16,16,True,16
2304,兴陶机6868XINGTAOJI,兴陶机6868XINGTAOJI,16,16,True,16
2305,兴陶机6868泰州XINGTAOJITAIZHOU,兴陶机6868泰州XINGTAOJITAIZHOU,25,25,True,20
2306,兴顺安6688泰州港,兴顺安6688泰州港,10,10,True,10
2307,兴顺安6688泰州港XINGSHUNANTAIZHOUGANG,兴顺安6688泰州港,31,10,False,31
2308,凯达89KAIDA,凯达89KAIDA,9,9,True,9
2309,凯达99KAIDA,凯达99KAIDA,9,9,True,9
2310,凯达99KAIDA,凯达998KAIDA,9,10,False,10
2311,凯达998KAIDA,凯达998KAIDA,10,10,True,10
2312,凯达998池州KAIDACHIZHOU,凯达998池州KAIDACHIZHOU,19,19,True,19
2313,凯达998池州KAIDACHIZHOU,凯达998池州,19,7,False,19
2314,凯达油988,凯达油988,6,6,True,6
2315,凯达油988池州港KAIDAYOUCHIZHOUGANG,凯达油988池州港KAIDAYOUCHIZHOUGANG,28,28,True,28
2316,创源机8608CHUANGYUANJI,创源机8608CHUANGYUANJI,19,19,True,7
2317,创源机8998,创源机8998,7,7,True,7
2318,创源机8998,创源机8998,7,7,True,7
2319,利丰58LIFENG,利丰58LIFEN,10,9,False,10
2320,利丰0698LIFENG,利丰0698LIFENG,12,12,True,12
2321,利君968LIJUN,利君968LIJUN,10,10,True,10
2322,利君1288LIJUN,利君1288LIJUN,11,11,True,11
2323,利君6666LIJUN,利君6666LIJUN,11,11,True,11
2324,北方货6666BEIFANGHUO,北方货6666BEIFANGHUO,17,17,True,17
2325,华伦1957HUALUN,华伦1957HUALUN,12,12,True,12
2326,华发69芜湖港,华发69芜湖港,7,7,True,7
2327,华发568HUAFA,华发568HUAFA,10,10,True,11
2328,华宇1,华宇1,3,3,True,3
2329,华宇1阜阳港,华宇1阜阳港,6,6,True,6
2330,华宇1阜阳港,华宇1阜阳港,6,6,True,6
2331,华泰5218HUATAI,华泰5218HUATAI,12,12,True,12
2332,华能机898HUANENGJI,华能机898HUANENGJI,15,15,True,16
2333,华达358扬州HUADAYANGZHOU,华达358扬州HUADAYANGZHOU,20,20,True,23
2334,华通油226HUATONGYOU,华通油226HUATONGYOU,16,16,True,16
2335,华鑫2869HUAXIN,华鑫2869HUAXIN,12,12,True,12
2336,华鑫6186HUAXIN,华鑫6186HUAXIN,12,12,True,12
2337,华鑫8668HUAXIN,华鑫8668HUAXIN,12,12,True,12
2338,华隆968芜湖港,华隆968芜湖港,8,8,True,8
2339,华隆2018HUALONG,华隆2018HUALONG,13,13,True,13
2340,华隆2018HUALONG,华隆2018HUALONG,13,13,True,13
2341,华青5187HUAQING,华青5187HUAQING,13,13,True,13
2342,发顺8868FASHUN,发顺8868FASHUN,12,12,True,12
2343,发顺8868FASHUN,泰顺8868,12,6,False,6
2344,发顺8868阜阳港FASHUNFUYANGGANG,永顺8868阜阳港,25,9,False,25
2345,合肥利君2188合肥,合肥利君2188合肥,10,10,True,10
2346,合肥武运198HEFEIWUYUN,合肥武运198HEFEIWUYUN,17,17,True,17
2347,合肥武运788,合肥武运788,7,7,True,7
2348,合肥武运788,合肥武运788,7,7,True,7
2349,合肥武运1166HEFEIWUYUN,合肥武运1166HEFEIWUYUN,18,18,True,18
2350,启航9722QIHANG,启航9722QIHANG,12,12,True,12
2351,周庄6898ZHOUZHUANG,周庄6898ZHOUZHUANG,16,16,True,18
2352,周庄6898ZHOUZHUANG,周庄6898ZHOUZHUANG,16,16,True,16
2353,喻顺668YUSHUN,喻顺668YUSHUN,11,11,True,12
2354,嘉杭集002JIAHANGJI,嘉杭集002JIAHANGJI,15,15,True,15
2355,嘉杭集007JIAHANGJI,嘉杭集007JIAHANGJI,15,15,True,15
2356,嘉杭集007JIAHANGJI,嘉杭集007JIAHANGJI,15,15,True,15
2357,嘉杭集007嘉兴JIAXINGJIAHANGJI,嘉杭集007嘉兴JIAXINGJIAHANGJI,24,24,True,24
2358,嘉杭集009JIAHANGJI,嘉杭集009JIAHANGJI,15,15,True,15
2359,嘉杭集009嘉兴JIAXINGJIAHANGJI,嘉杭集009嘉兴JIAXINGJIAHANGJI,24,24,True,24
2360,嘉杭集009嘉兴JIAXINGJIAHANGJI,嘉杭集009嘉兴JIAXINGJIAHANGJI,24,24,True,24
2361,嘉杭集088JIAHANGJI,嘉杭集088JIAHANGJI,15,15,True,15
2362,嘉海航运009JIAHAIHANGYUN,嘉海航运009JIAHAIHANGYUN,20,20,True,20
2363,嘉海航运026JIAHAIHANGYUN,嘉海航运026JIAHAIHANGYUN,20,20,True,20
2364,嘉航集001JIAHANGJI,嘉航集001JIAHANGJI,15,15,True,15
2365,嘉集303JIAJI,嘉集303JIAJI,10,10,True,10
2366,四航88888SIHANG,四航88888SIHANG,13,13,True,12
2367,四航机0598SIHANGJI,四航机0598SIHANGJI,15,15,True,15
2368,四航机1116SIHANGJI,四航机1116SIHANGJI,15,15,True,16
2369,四航机1116SIHANGJI,四航机1116SIHANGJI,15,15,True,15
2370,四航机9898SIHANGJI,四航机9898SIHANGJI,15,15,True,15
2371,四航机9898SIHANGJI,四航机9898SIHANGJI,15,15,True,15
2372,固镇282GUZHEN,固镇282GUZHEN,11,11,True,11
2373,国强587GUOQIANG,国强587GUOQIANG,13,13,True,13
2374,多才8888DUOCAI,多才8888DUOCAI,12,12,True,12
2375,多才8888DUOCAI,多才8888DUOCAI,12,12,True,13
2376,大顺28DASHUN,大顺28DASHUN,10,10,True,10
2377,天启集01TIANQIJI,天启集01TIANQIJI,13,13,True,13
2378,天启集01TIANQIJI,天启集01TIANQIJI,13,13,True,13
2379,天启集08TIANQIJI,天启集08TIANQIJI,13,13,True,13
2380,天启集08TIANQIJI,天启集08TIANQIJI,13,13,True,13
2381,天启集08TIANQIJI,天启集08TIANQIJI,13,13,True,13
2382,天启集08绍兴港TIANQIJISHAOXINGGANG,天启集08绍兴港TIANQIJISHAOXINGGANG,28,28,True,27
2383,天盛1028TIANSHENG,天盛1028TIANSHENG,15,15,True,15
2384,天盛8897TIANSHENG,天盛8897TIANSHENG,15,15,True,15
2385,太运1668TAIYUN,太运1668TAIYUN,12,12,True,12
2386,太顺198阜阳TAISHUNFUYANG,太顺198阜阳TAISHUNFUYANG,20,20,True,20
2387,太顺686TAISHUN,太顺686TAISHUN,12,12,True,12
2388,太顺989TAISHUN,太顺989TAISHUN,12,12,True,12
2389,姑塘1619GUTANG,姑塘1619GUTANG,12,12,True,12
2390,姑塘1619GUTANG,姑塘1619GUTANG,12,12,True,12
2391,姚傲6YAOAO,姚傲6YAOAO,8,8,True,8
2392,姚傲6YAOAO,姚傲6YAOAO,8,8,True,8
2393,姜淤5858JIANGYU,姜淤5858JIANGYU,13,13,True,13
2394,姜淤8698JIANGYU,姜淤8698JIANGYU,13,13,True,13
2395,姜淤机1008泰州港,姜淤机1008泰州港,10,10,True,10
2396,姜淤货0898JIANGYUHUO,姜淤货0898JIANGYUHUO,17,17,True,17
2397,姜港联666JIANGGANGLIAN,姜港联666JIANGGANGLIAN,19,19,True,19
2398,姜港联666JIANGGANGLIAN,姜港联666JIANGGANGLIAN,19,19,True,19
2399,姜港联868JIANGGANGLIAN,姜港联868JIANGYUAN,19,15,False,16
2400,姜港联9999,姜港联9999,7,7,True,7
2401,姜苏机568JIANGSUJI,姜苏机568JIANGSUJI,15,15,True,15
2402,姜苏机02189JIANGSUJI,姜苏机02189JIANGSUJI,17,17,True,17
2403,姜苏机5008JIANGSUJI,姜苏机5008JIANGSUJI,16,16,True,16
2404,姜金源6868,姜金源6868,7,7,True,7
2405,姜顺机108JIANGSHUNJI,姜顺机108JIANGSHUNJI,17,17,True,17
2406,姜马机1828,姜马机1828,7,7,True,7
2407,姜马机1828JIANGMAJI,姜马机1828JIANGMAJI,16,16,True,17
2408,宁天元18号南京,宁天元18号南京,8,8,True,8
2409,宁天元18号南京NINGTIANYUANHAONANJING,宁天元18号南京NINGTIANYUANHAONANJING,30,30,True,27
2410,宁海高68NINGHAIGAO,宁海高68NINGHAIGAO,15,15,True,15
2411,宁龙羽16NINGLONGYU,宁龙羽16NINGLONGYU,15,15,True,15
2412,宇洋集666YUYANGJI,宇洋集666YUYANGJI,14,14,True,14
2413,宇洋集888YUYANGJI,宇洋集888YUYANGJI,14,14,True,14
2414,宇联008无锡港,宇联008无锡港,8,8,True,8
2415,宇联158无锡港,宇联158无锡港,8,8,True,9
2416,宇航8888阜阳YUHANGFUYANG,宇航8888阜阳YUHANGFUYANG,20,20,True,20
2417,宇远1YUYUAN,宇远1YUYUAN,9,9,True,2
2418,宇远186YUYUAN,宇远186YUYUAN,11,11,True,11
2419,宇远9888YUYUAN,宇远8888YUYUAN,12,12,False,14
2420,安航机588ANHANGJI,安航机588ANHANGJI,14,14,True,14
2421,安航机03016ANHANGJI,安航机03016ANHANGJI,16,16,True,16
2422,安航机8168,安航机8168,7,7,True,7
2423,安航机9018ANHANGJI,安航机9018ANHANGJI,15,15,True,15
2424,安航机9908ANHANGJI,安航机9908ANHANGJI,15,15,True,15
2425,安航机81039ANHANGJI,安航机81039ANHANGJI,16,16,True,16
2426,安航机81039泰州港,安航机01009泰州港,11,11,False,10
2427,安顺669ANSHUN,安顺669ANSHUN,11,11,True,11
2428,宏源机700HONGYUANJI,宏源机700HONGYUANJI,16,16,True,16
2429,宏源机5180HONGYUANJI,宏源机5180HONGYUANJI,17,17,True,17
2430,宏远2218HONGYUAN,宏远2218HONGYUAN,14,14,True,14
2431,宏顺8668HONGSHUN,宏顺8668,14,6,False,6
2432,宝舟666BAOZHOU,宝舟666BAOZHOU,12,12,True,11
2433,宝舟888BAOZHOU,宝舟888BAOZHOU,12,12,True,12
2434,宝舟888亳州BAOZHOUBOZHOU,宝舟888亳州BAOZHOUBOZHOU,20,20,True,22
2435,宝鑫机218BAOXINJI,宝鑫机218BAOXINJI,14,14,True,14
2436,宝顺9999蚌埠BAOSHUNBENGBU,宝顺9999蚌埠BAOSHUNBENGBU,21,21,True,20
2437,宣城货6621XUANCHENGHUO,皖宣城货6621WANXUANCHENGHUO,19,23,False,23
2438,宣鹰1818XUANYING,宣鹰1818XUANYING,14,14,True,13
2439,富华集099FUHUAJI,富华集099FUHUAJI,13,13,True,13
2440,富华集运03嘉兴港,富华集运03嘉兴港,9,9,True,9
2441,富华集运05FUHUAJIYUN,富华集运05FUHUAJIYUN,16,16,True,16
2442,富华集运05FUHUAJIYUN,富华集运05FUHUAJIYUN,16,16,True,16
2443,富华集运06嘉兴港,富华集运06嘉兴港,9,9,True,9
2444,富华集运09FUHUAJIYUN,富华集运09FUHUAJIYUN,16,16,True,16
2445,富华集运09FUHUAJIYUN,富华集运09FUHUAJIYUN,16,16,True,16
2446,富华集运09嘉兴FUHUAJIYUNJIAXING,富华集运09嘉兴FUHUAJIYUNJIAXING,25,25,True,22
2447,富华集运10FUHUAJIYUN,富华集运10FUHUAJIYUN,16,16,True,16
2448,富华集运19FUHUAJIYUN,富华集运19FUHUAJIYUN,16,16,True,16
2449,富源1098FUYUAN,富源1008FUTONG,12,12,False,12
2450,平安2228PINGAN,平安2228PINGAN,12,12,True,12
2451,平安达008PINGANDA,平安达008PINGANDA,14,14,True,14
2452,平安达008PINGANDA,平安达008PINGANDA,14,14,True,14
2453,广鑫28GUANGXIN,广鑫28GUANGXIN,12,12,True,12
2454,建融8166JIANRONG,建融8166JIANRONG,14,14,True,14
2455,弘泰航运727HONGTAIHANGYUN,弘泰航运727HONGTAIHANGYUN,21,21,True,21
2456,强盛3388QIANGSHENG,强盛3388,16,6,False,14
2457,徐货9176XUHUO,徐货9176XUHUO,11,11,True,11
2458,徐货9178XUHUO,徐货9178XUHUO,11,11,True,11
2459,徐货9178XUHUO,徐货9178XUHUO,11,11,True,11
2460,徐货9178XUHUO,徐货9178XUHUO,11,11,True,11
2461,微梁5678WEILIANG,微梁5678WEILIANG,14,14,True,14
2462,德义2988DEYIXUANCHENG,德义2988宣城DEYIXUANCHENG,19,21,False,25
2463,心动力168阜阳,心动力168阜阳,8,8,True,8
2464,志远08ZHIYUAN,志远08ZHIYUAN,11,11,True,11
2465,志远08蚌埠港,志远08蚌埠港,7,7,True,7
2466,志远658,志远658,5,5,True,5
2467,志远658蚌埠港,志远658蚌埠,8,7,False,8
2468,恒润888888HENGRUN,恒润888888HENGRUN,15,15,True,14
2469,恒运688HENGYUN,恒运688HENGYUN,12,12,True,13
2470,恒运688HENGYUN,恒运688HENGYUN,12,12,True,12
2471,振华13ZHENHUA,振华13ZHENHUA,11,11,True,11
2472,振航138ZHENHANG,振航138ZHENHANG,13,13,True,13
2473,振航59588ZHENHANG,振航59588ZHENHANG,15,15,True,15
2474,振陵机8288ZHENLINGJI,振陵机8288ZHENLINGJI,17,17,True,17
2475,振陵机8288ZHENLINGJI,振陵机8288ZHENLINGJI,17,17,True,17
2476,振陵机8288ZHENLINGJI,振陵机8288ZHENLINGJI,17,17,True,17
