image_id,gt_text,pred_text,gt_len,pred_text_len,is_correct
1462,浙桐庐货00482杭州港ZHETONGLUHUOHANGZHOUGANG,浙桐庐货00482杭州港ZHETONGLUHUOHANGZHOUGANG,36,36,True
1463,浙桐庐货00487杭州港,浙桐庐货00487杭州港,12,12,True
1464,浙湖州货2558ZHEHUZHOUHUO,浙湖州货2558ZHEHUZHOUHUO,20,20,True
1465,浙绍兴货0005绍兴港ZHESHAOXINGHUOSHAOXINGGANG,浙绍兴货0005绍兴港ZHESHAOXINGHUOSHAOXINGGANG,37,37,True
1466,浙绍兴货0006绍兴港,浙绍兴货0006绍兴港,11,11,True
1467,浙绍兴货0529绍兴港,浙绍兴货0529绍兴港,11,11,True
1468,浙绍兴货0677绍兴港,浙绍兴货0677绍兴港,11,11,True
1469,浙绍兴货0778绍兴港,浙绍兴货0718绍兴港,11,11,False
1470,浙绍运6-21ZHESHAOYUN,浙绍运6-21ZHESHAOYUN,17,17,True
1471,浙绍运6-27绍兴港,浙绍虞货0277绍兴港,10,11,False
1472,浙绍运0626绍兴港,浙绍运0626绍兴港,10,10,True
1473,浙萧山货03133杭州港,浙萧山货03133杭州港,12,12,True
1474,浙萧山货03138杭州港,浙萧山货03138杭州港,12,12,True
1475,浙萧山货03150杭州港,浙萧山货03150杭州港,12,12,True
1476,浙萧山货03210ZHEXIAOSHANHUO,浙萧山货03210ZHEXIAOSHANHUO,23,23,True
1477,浙萧山货03210ZHEXIAOSHANHUO,浙萧山货03210ZHEXIAOSHANHUO,23,23,True
1478,浙萧山货13173杭州港,浙萧山货13173杭州港ZHEXIAOSHANHUOHANGZHOUGANG,12,38,False
1479,浙萧山货13180杭州港,浙萧山货13180杭州港,12,12,True
1480,浙萧山货23461杭州港HANGZHOUGANG,浙萧山货23446杭州港HANGZHOUGANG,24,24,False
1481,浙萧山货23536杭州港,浙萧山货23655杭州港,12,12,False
1482,浙萧山货23536杭州港,浙萧山货23728杭州港,12,12,False
1483,浙萧山货23552杭州港,浙萧山货23552杭州港,12,12,True
1484,浙萧山货23653ZHEXIAOSHANHUO,浙萧山货23666ZHEXIAOSHANHUO,23,23,False
1485,浙萧山货23655杭州港,浙萧山货23858杭州港,12,12,False
1486,浙萧山货23656杭州港,浙萧山货23656杭州港,12,12,True
1487,浙萧山货23672杭州港,浙萧山货23672杭州港,12,12,True
1488,浙萧山货23672杭州港,浙萧山货23672杭州港,12,12,True
1489,浙萧山货23677杭州港,浙萧山货23677杭州港,12,12,True
1490,浙萧山货23701杭州港,浙萧山货23701杭州港,12,12,True
1491,浙萧山货23736杭州港,浙萧山货23778杭州港,12,12,False
1492,浙萧山货23751杭州港,浙萧山货23751杭州港,12,12,True
1493,浙萧山货23765杭州港,浙萧山货23765杭州港,12,12,True
1494,浙萧山货23765杭州港,浙萧山货23765杭州港,12,12,True
1495,浙萧山货23771杭州港,浙萧山货23721杭州港,12,12,False
1496,浙萧山货23782杭州港,浙萧山货23782杭州港,12,12,True
1497,浙萧山货23786杭州港,浙萧山货23786杭州港,12,12,True
1498,浙萧山货23789杭州港,浙萧山货23739杭州港,12,12,False
1499,浙萧山货23802杭州港,浙萧山货23802杭州港,12,12,True
1500,浙萧山货23806杭州港,浙萧山货23806杭州港,12,12,True
1501,浙萧山货23857ZHEXIAOSHANHUO,浙萧山货23857ZHEXIAOSHANHUO,23,23,True
1502,浙萧山货23893杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货23893杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,True
1503,浙萧山货23893杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货23893杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,True
1504,浙萧山货23917,浙萧山货23913杭州港,9,12,False
1505,浙萧山货23958ZHEXIAOSHANHUO,浙萧山货23958ZHEXIAOSHANHUO,23,23,True
1506,浙萧山货23970杭州港,浙萧山货23970杭州港,12,12,True
1507,浙萧山货23985杭州港,浙萧山货23905杭州港,12,12,False
1508,浙萧山货25015杭州港,浙萧山货25015杭州港,12,12,True
1509,浙萧山货25029ZHEXIAOSHANHUO,浙萧山货25029,23,9,False
1510,浙萧山货25058ZHEXIAOSHANHUO,浙萧山货25058ZHEXIAOSHANHUO,23,23,True
1511,浙萧山货25079杭州港,浙萧山货25078杭州港,12,12,False
1512,浙萧山货25103杭州港,浙萧山货25103杭州港,12,12,True
1513,浙萧山货25171杭州港,浙萧山货25171杭州港,12,12,True
1514,浙诸暨货0028绍兴港,浙诸暨货0028绍兴港,11,11,True
1515,浙诸暨货0056绍兴港,浙诸暨货0056绍兴港,11,11,True
1516,浙诸暨货0058绍兴港,浙诸暨货0058绍兴港,11,11,True
1517,浙诸暨货0068绍兴港,浙诸暨货0068绍兴港,11,11,True
1518,浙诸暨货0108ZHEZHUJIHUO,浙诸暨货0108ZHEZHUJIHUO,19,19,True
1519,浙诸暨货0208,浙诸暨货0298绍兴港,8,11,False
1520,浙诸暨货0418绍兴港,浙诸暨货0418绍兴港,11,11,True
1521,浙诸暨货0418绍兴港,浙诸暨货0418绍兴港,11,11,True
1522,浙诸暨货0606绍兴港,浙诸暨货0606绍兴港,11,11,True
1523,浙诸暨货0787ZHEZHUJIHUO,浙诸暨货0787ZHEZHUJIHUO,19,19,True
1524,浙诸暨货0796绍兴港,浙诸暨货0796绍兴港,11,11,True
1525,浙诸暨货0805绍兴港,浙诸暨货0805绍兴港,11,11,True
1526,浙诸暨货0815绍兴港,浙诸暨货0815绍兴港,11,11,True
1527,浙诸暨货0816,浙诸暨货0816,8,8,True
1528,浙诸暨货0819绍兴ZHEZHUJIHUO,浙诸暨货0619绍兴ZHEZHUJIHUO,21,21,False
1529,浙诸暨货0863绍兴港,浙诸暨货0958绍兴港,11,11,False
1530,浙诸暨货0881,浙诸暨货0881,8,8,True
1531,浙诸暨货0881ZHEZHUJIHUO,浙诸暨货0881ZHEZHUJIHUO,19,19,True
1532,浙诸暨货0881绍兴港,浙余杭货00811杭州港,11,12,False
1533,浙诸暨货0881绍兴港,浙诸暨货0881绍兴港,11,11,True
1534,浙诸暨货0881绍兴港,浙诸暨货0881,11,8,False
1535,浙诸暨货0887绍兴港,浙诸暨货0887绍兴港,11,11,True
1536,浙诸暨货0958绍兴港,浙诸暨货0958绍兴港,11,11,True
1537,浙诸暨货0958绍兴港,浙诸暨货0958绍兴港,11,11,True
1538,浙诸暨货0958绍兴港,浙诸暨货0958绍兴港,11,11,True
1539,浙诸暨货1008绍兴港,浙诸暨货1008绍兴港,11,11,True
1540,浙诸暨货1026,浙诸暨货1026ZHEZHUJIHUO,8,19,False
1541,浙诸暨货1026绍兴港,浙诸暨货1026绍兴港,11,11,True
1542,浙诸暨货1038ZHEZHUJIHUO,浙诸暨货1038ZHEZHUJIHUO,19,19,True
1543,浙诸暨货1038ZHEZHUJIHUO,浙诸暨货1038ZHEZHUJIHUO,19,19,True
1544,浙诸暨货1038绍兴港,浙诸暨货1038绍兴港,11,11,True
1545,浙诸暨货1056,浙诸暨货1056,8,8,True
1546,浙诸暨货1056绍兴港,浙诸暨货1088绍兴港,11,11,False
1547,浙诸暨货1056绍兴港,浙诸暨货1056绍兴港,11,11,True
1548,浙诸暨货1057绍兴港,浙诸暨货1057绍兴港,11,11,True
1549,浙诸暨货1078绍兴港,浙诸暨货1078绍兴港,11,11,True
1550,浙诸暨货1116绍兴港,浙诸暨货1116绍兴港,11,11,True
1551,浙诸暨货1138绍兴港,浙诸暨货1138绍兴港,11,11,True
1552,浙诸暨货1218绍兴港,浙诸暨货1218绍兴港,11,11,True
1553,浙诸暨货1218绍兴港,浙诸暨货1218绍兴港,11,11,True
1554,浙诸暨货1218绍兴港,浙诸暨货1218绍兴港,11,11,True
1555,浙诸暨货1238绍兴港,浙诸暨货1238绍兴港,11,11,True
1556,浙越城货0005ZHEYUECHENGHUO,浙越城货0005ZHEYUECHENGHUO,22,22,True
1557,浙越城货0017绍兴港,浙越城货0017绍兴港,11,11,True
1558,浙越城货0078绍兴港,浙越城货0076绍兴港ZHEYUECHENGHUOSHAOXINGGANG,11,37,False
1559,浙越城货0512绍兴港,浙越城货0512绍兴港,11,11,True
1560,浙越城货0612,浙越城货0612,8,8,True
1561,浙越城货0622绍兴港,浙越城货0622绍兴港,11,11,True
1562,浙越城货0628绍兴港,浙越城货0628绍兴港,11,11,True
1563,浙越城货0628绍兴港,浙越城货0628绍兴港,11,11,True
1564,浙越城货0671绍兴港ZHEYUECHENGHUOSHAOXINGGANG,浙越城货0671绍兴港,37,11,False
1565,浙钱江货00067ZHEQIANJIANGHUO,浙钱江货00067ZHEQIANJIANGHUO,24,24,True
1566,浙钱江货00067ZHEQIANJIANGHUO,浙钱江货00067ZHEQIANJIANGHUO,24,24,True
1567,浙钱江货00170ZHEQIANJIANGHUO,浙钱江货00170ZHEQIANJIANGHUO,24,24,True
1568,浙钱江货00272ZHEQIANJIANGHUO,浙钱江货00272ZHEQIANJIANGHUO,24,24,True
1569,浙钱江货00311杭州港,浙钱江货00311杭州港,12,12,True
1570,浙钱江货00336杭州港,浙钱江货00336杭州港,12,12,True
1571,浙钱江货00356杭州港,浙钱江货00596杭州港,12,12,False
1572,浙钱江货00398,浙钱江货00296,9,9,False
1573,浙钱江货00398杭州港,浙钱江货00306杭州港,12,12,False
1574,浙钱江货00576,浙钱江货00576,9,9,True
1575,浙钱江货00602ZHEQIANJIANGHUO,浙钱江货00602ZHEQIANJIANGHUO,24,24,True
1576,浙钱江货35057杭州港,浙钱江货35039杭州港,12,12,False
1577,浙钱江货35066杭州港,浙钱江货35066杭州港,12,12,True
1578,浙钱江货35066杭州港,浙钱江货35087杭州港,12,12,False
1579,浙钱江货35082杭州港,浙钱江货35082杭州港,12,12,True
1580,浙钱江货35082杭州港,浙钱江货35082杭州港,12,12,True
1581,浙长兴货5519湖州港,浙长兴货5519湖州港,11,11,True
1582,浙长兴货5689ZHECHANGXINGHUO,浙长兴货5689ZHECHANGXINGHUO,23,23,True
1583,浙长兴货6297ZHECHANGXINGHUO,浙长兴货6297ZHECHANGXINGHUO,23,23,True
1584,浙长兴货6755,浙长兴货6755,8,8,True
1585,浙长兴货6811ZHECHANGXINGHUO,浙长兴货6811ZHECHANGXINGHUO,23,23,True
1586,浙龙游货00188ZHELONGYOUHUO,浙龙游货00188ZHELONGYOUHUO,22,22,True
1587,浙龙游货00188衢州港,浙龙游货00188衢州港,12,12,True
1588,浙龙游货00188衢州港,浙龙游货00188衢州港,12,12,True
1589,浙龙游货00208ZHELONGYOUHUO,浙龙游货00208ZHELONGYOUHUO,22,22,True
1590,海安六航8198HAIANLIUHANG,华泰航2189HUATAIHANG,20,17,False
1591,海安六航9988HAIANLIUHANG,海安六航718HAIANLIUHANG,20,19,False
1592,润佳货88泰州RUNJIAHUOTAIZHOU,润佳货88泰州RUNJIAHUOTAIZHOU,23,23,True
1593,润发999RUNFA,润发3898RUNFA,10,11,False
1594,湘溆浦货0909XIANGXUPUHUO,湘溆浦货0909XIANGXUPUHUO,20,20,True
1595,湘辰溪货0750怀化港,湘辰溪货0750怀化港,11,11,True
1596,湘辰溪货0750怀化港,浙诸暨货0780绍兴港,11,11,False
1597,滨海0818芜湖港BINHAIWUHUGANG,滨海0818芜湖港BINHAIWUHUGANG,23,23,True
1598,申达机0168SHENDAJI,申达机0168SHENDAJI,15,15,True
1599,皖临泉货0136WANLINQUANHUO,皖临泉货0136WANLINQUANHUO,21,21,True
1600,皖临泉货0186WANLINQUANHUO,皖临泉货0186WANLINQUANHUO,21,21,True
1601,皖临泉货0186WANLINQUANHUO,皖临泉货0186WANLINQUANHUO,21,21,True
1602,皖亳州货0867亳州港,皖亳州货0867亳州港,11,11,True
1603,皖亳州货1568WANBOZHOUHUO,皖亳州货1568WANBOZHOUHUO,20,20,True
1604,皖亳州货1998WANBOZHOUHUO,皖亳州货1998WANBOZHOUHUO,20,20,True
1605,皖创业16WANCHUANGYE,皖创业168WANCHUANGYE,16,17,False
1606,皖创业1119WANCHUANGYE,皖龙11698WANLONG,18,14,False
1607,皖创业5629亳州港,皖创业5629亳州港,10,10,True
1608,皖利辛货2688WANLIXINHUO,皖利辛货2688WANLIXINHUO,19,19,True
1609,皖利辛货6958WANLIXINHUO,皖利辛货0958WANLIXINHUO,19,19,False
1610,皖华泰1998宣城港,华泰1998宣城港HUATAIXUANCHENGGANG,10,28,False
1611,皖含山货3229WANHANSHANHUO,皖金舵货229WANJINDUOHUO,21,19,False
1612,皖和谐8858六安港WANHEXIELUANGANG,皖和谐8858六安港WANHEXIELUANGANG,26,26,True
1613,皖固镇货0781蚌埠港,皖固镇货0781蚌埠港,11,11,True
1614,皖天长货0011滁州港,皖天长货0011滁州港,11,11,True
1615,皖太运1868WANTAIYUN,永强1868,16,6,False
1616,皖宝航5668蚌埠WANBAOHANGBENGBU,皖霍邱5668蚌埠WANHUOQIUBENGBU,25,24,False
1617,皖宿州货1818宿州港,皖宿州货1818宿州港,11,11,True
1618,皖寺县2878WANSIXIAN,天县2878WAIXIAN,16,13,False
1619,皖寿县818WANSHOUXIAN,皖寿县819WANSHOUXIAN,17,17,False
1620,皖寿县2878WANSHOUXIAN,皖寿县2878WANSHOUXIAN,18,18,True
1621,皖寿县6688WANSHOUXIAN,皖寿县6688WANSHOUXIAN,18,18,True
1622,皖巨龙198WANJULONG,皖巨龙198WANJULONG,15,15,True
1623,皖振兴1269WANZHENXING,皖振兴1269WANZHENXING,18,18,True
1624,皖明光货216WANMINGGUANGHUO,皖明光货216WANMINGGUANGHUO,22,22,True
1625,皖明光货1008WANMINGGUANGHUO,皖明光货1057滁州港WANMINGGUANGHUOCHUZHOUGANG,23,37,False
1626,皖明光货1026湖州港WANMINGGUANGHUO,皖明光货1026WANMINGGUANGHUO,26,23,False
1627,皖明光货1958WANMINGGUANGHUO,皖华宇货1958,23,8,False
1628,皖来安货1619滁州港,皖亳州货1668亳州港,11,11,False
1629,皖江淮6789WANJIANGHUAI,豫周口货6789,19,8,False
1630,皖淮南货0266淮南港,皖太和货0266淮南港,11,11,False
1631,皖申江988WANSHENJIANG,皖申江988WANSHENJIANG,18,18,True
1632,皖申江988WANSHENJIANG,皖申江988WANSHENJIANG,18,18,True
1633,皖祥云8WANXIANGYUN,祥祥88XIANGXIANG,15,14,False
1634,皖祥顺999WANXIANGSHUN,皖祥顺999WANXIANGSHUN,18,18,True
1635,皖耀达518WANYAODA,皖耀达518WANYAODA,14,14,True
1636,皖舒城988六安港WANSHUCHENGLUANGANG,六安港LUANGANG,28,11,False
1637,皖舒城3666WANSHUCHENG,皖舒城3666,18,7,False
1638,皖舒城3666WANSHUCHENG,皖舒城3666WANSHUCHENG,18,18,True
1639,皖远洋668WANYUANYANG,浙钱江货00398ZHEQIANJIANGHUO,17,24,False
1640,皖远顺货0208WANYUANSHUNHUO,皖太顺5118WANTAISHUN,22,17,False
1641,皖郎溪货0808宣城,皖郎溪货0808宣城,10,10,True
1642,皖郎溪货1208WANLANGXIHUO,皖郎溪货1208WANLANGXIHUO,20,20,True
1643,皖金航189WANJINHANG,皖金航189WANJINHANG,16,16,True
1644,皖铜陵货2678WANTONGLINGHUO,皖创业1206WANCHUANGYE,22,18,False
1645,皖长泰999WANCHANGTAI,皖长泰999WANCHANGTAI,17,17,True
1646,皖阜南货1288WANFUNANHUO,皖埠南货1288WANBUNANHUO,19,19,False
1647,皖阜南货1288阜阳,皖阜南货1288阜阳,10,10,True
1648,皖顺祥991WANSHUNXIANG,皖创业831WANCHUANGYE,18,17,False
1649,皖顺祥991WANSHUNXIANG,皖顺祥991WANSHUNXIANG,18,18,True
1650,皖顺通119WANSHUNTONG,皖顺通119WANSHUNTONG,17,17,True
1651,皖颍上货1376阜阳港,赣上饶货1376阜阳港,11,11,False
1652,皖鸣远206,皖鸣远206,6,6,True
1653,皖鸿远1918WANHONGYUAN,皖鸿远1918WANHONGYUAN,18,18,True
1654,翔运0188阜阳XIANGYUNFUYANG,翔运0181阜阳XIANGYUNFUYANG,22,22,False
1655,腾运012嘉兴港,腾运012嘉兴港,8,8,True
1656,自航21ZIHANG,自航21ZIHANGHANG,10,14,False
1657,苏中川6118盐城港,皖宇航6618淮安港WANYUHANGHUAIANGANG,10,29,False
1658,苏丰港货0168SUFENGGANGHUO,苏镇江货0168SUZHENJIANGHUO,21,22,False
1659,苏军福货5678SUJUNFUHUO,苏军福货5678SUJUNFUHUO,18,18,True
1660,苏华航2829SUHUAHANG,苏华航2829SUHUAHANG,16,16,True
1661,苏华航2829泰州港SUHUAHANGTAIZHOUGANG,苏华航2829泰州港SUHUAHANGTAIZHOUGANG,30,30,True
1662,苏华航8598泰州港SUHUAHANGTAIZHOUGANG,苏华航8598泰州港SUHUAHANGTAIZHOUGANG,30,30,True
1663,苏华航9666SUHUAHANG,苏华航9666SUHUAHANG,16,16,True
1664,苏宿货1233SUSUHUO,苏宿货1233SUSUHUO,14,14,True
1665,苏宿迁870SUSUQIAN,苏富货870SUHUAHUO,14,14,False
1666,苏徐州货1458SUXUZHOUHUO,苏徐州货1458SUXUZHOUHUO,19,19,True
1667,苏无锡货80238无锡,苏无锡货80238无锡港,11,12,False
1668,苏水运货998淮安港SUSHUIYUNHUOHUAIANGANG,苏水运货998淮安港SUSHUIYUNHUOHUAIANGANG,32,32,True
1669,苏永盛货1676淮安SUYONGSHENGHUOHUAIAN,苏永盛货1676淮安SUYONGSHENGHUOHUAIAN,30,30,True
1670,苏泗洪货1300SUSIHONGHUO,苏泗洪货1190SUSIHONGHUO,19,19,False
1671,苏淮货9630淮安港,苏淮货9639淮安港,10,10,False
1672,苏盐城货089128SUYANCHENGHUO,苏盐城货088928SUYANCHENGHUO,23,23,False
1673,苏盐城货089128SUYANCHENGHUO,浙桐乡货08912ZHETONGXIANGHUO,23,24,False
1674,苏盐城货092189SUYANCHENGHUO,苏盐城货092189SUYANCHENGHUO,23,23,True
1675,苏盐城货093572SUYANCHENGHUO,浙嘉善货03972ZHEJIASHANHUO,23,22,False
1676,苏盐城货098399SUYANCHENGHUO,苏盐城货098399SUYANCHENGHUO,23,23,True
1677,苏盐城货208988SUYANCHENGHUO,苏盐城货208988SUYANCHENGHUO,23,23,True
1678,苏盐城货230988SUYANCHENGHUO,苏盐城货230988SUYANCHENGHUO,23,23,True
1679,苏盐货30366盐城港,苏盐货30838盐城港,11,11,False
1680,苏盐货53068SUYANHUO,苏盐货53068SUYANHUO,16,16,True
1681,苏盐货92149SUYANHUO,苏盐货92149SUYANHUO,16,16,True
1682,苏祥发货777SUXIANGFAHUO,苏祥发货7778SUXIANGFAHUO,19,20,False
1683,苏祥发货777SUXIANGFAHUO,苏祥发货777SUXIANGFAHUO,19,19,True
1684,苏翔辉货7888SUXIANGHUIHUO,苏泗洪货1858SUSIHONGHUO,21,19,False
1685,苏连云港货0102SULIANYUNGANGHUO,苏连云港货0102SULIANYUNGANGHUO,25,25,True
1686,苏通驰源货8688SUTONGCHIYUANHUO,苏通驰源货8688SUTONGCHIYUANHUO,25,25,True
1687,苏通驰源货8688南通SUTONGCHIYUANHUONANTONG,苏通驰源货8688南通SUTONGCHIYUANHUONANTONG,34,34,True
1688,苏鑫祥6789SUXINXIANG,轮祥698LUNXIANG,17,13,False
1689,萧航集002杭州港,萧航集002杭州港XIAOHANGJIHANGZHOUGANG,9,31,False
1690,萧达集11XIAODAJI,萧达集11,13,5,False
1691,西阳168亳州港XIYANGBOZHOUGANG,西阳168亳州港XIYANGBOZHOUGANG,24,24,True
1692,豫信货10812信阳,豫信货10812信阳港,10,11,False
1693,豫信货11758YUXINHUO,豫信货11758YUXINHUO,16,16,True
1694,豫信货12898YUXINHUO,豫信货12898YUXINHUO,16,16,True
1695,豫信阳货4071信阳港YUXINYANGHUOXINYANGGANG,豫信阳货4071信阳港YUXINYANGHUOXINYANGGANG,34,34,True
1696,豫吉祥1199周口港,豫吉祥1199周口港,10,10,True
1697,豫吉祥1199周口港YUJIXIANGZHOUKOUGANG,豫吉祥1199周口港YUJIXIANGZHOUKOUGANG,30,30,True
1698,豫吉祥1666周口港,豫吉祥666周口港,10,9,False
1699,豫周兴港888YUZHOUXINGGANG,芜湖港WUHUGANG,21,11,False
1700,豫周口货5637YUZHOUKOUHUO,豫周口货5637周口港YUZHOUKOUHUO,20,23,False
1701,豫周泓翔机019YUZHOUHONGXIANGJI,豫周长虹机019,25,8,False
1702,豫周祥和169YUZHOUXIANGHE,豫周祥和169YUZHOUXIANGHE,20,20,True
1703,豫周鑫港658YUZHOUXINGANG,豫周鑫港658YUZHOUXINGANG,20,20,True
1704,豫周长顺066周口港,豫周长顺066周口港,10,10,True
1705,豫周长顺138YUZHOUCHANGSHUN,豫周长顺138YUZHOUCHANGSHUN,22,22,True
1706,豫周长顺182周口港,豫周长顺182周口港,10,10,True
1707,豫周颍港009YUZHOUYINGGANG,豫周恒昌009YUZHOUHENGCHANG,21,22,False
1708,豫周颍港082周口港YUZHOUYINGGANGZHOUKOUGANG,豫周颍港082周口港YUZHOUYINGGANGZHOUKOUGANG,35,35,True
1709,豫周颍港096周口港YUZHOUYINGGANGZHOUKOUGANG,豫周颍港096周口港YUZHOUYINGGANGZHOUKOUGANG,35,35,True
1710,豫周颍港186YUZHOUYINGGANG,豫周颍港186YUZHOUYINGGANG,21,21,True
1711,豫周风顺机039周口港,豫周风顺机039周口港,11,11,True
1712,豫昌盛1158YUCHANGSHENG,豫昌盛1158YUCHANGSHENG,19,19,True
1713,豫泓翔货11860YUHONGXIANGHUO,豫泓洋货11860YUHONGYANGHUO,23,22,False
1714,豫远翔1818YUYUANXIANG,豫远翔1818YUYUANXIANG,18,18,True
1715,豫远翔1818YUYUANXIANG,豫远翔1818YUYUANXIANG,18,18,True
1716,豫通达8999,豫通达8999周口港,7,10,False
1717,豫长泰集8886YUCHANGTAIJI,豫长泰集8688YUCHANGTAIJI,20,20,False
1718,豫风顺9898周口港YUFENGSHUN,豫风顺9898周口港YUFENGSHUN,20,20,True
1719,越舟集007YUEZHOUJI,越舟集007YUEZHOUJI,15,15,True
1720,越舟集007YUEZHOUJI,越舟集007YUEZHOUJI,15,15,True
1721,远东128YUANDONG,远东128YUANDONG,13,13,True
1722,远东777YUANDONG,远东777YUANDONG,13,13,True
1723,远东9966亳州YUANDONG,远东9966亳州YUANDONG,16,16,True
1724,通海油99TONGHAIYOU,通海油99TONGHAIYOU,15,15,True
1725,通海油99泰州TONGHAIYOUTAIZHOU,通海油99泰州TONGHAIYOUTAIZHOU,24,24,True
1726,邮川机88YOUCHUANJI,邮川机88YOUCHUANJI,15,15,True
1727,鄂黄冈货2815EHUANGGANGHUO,鄂黄冈货2815EHUANGGANGHUO,21,21,True
1728,金海269蚌埠港,金海269蚌埠HONGHAIBENGBU,8,20,False
1729,金海2000蚌埠港JINHAIBENGBUGANG,金海2000蚌埠港JINHAIBENGBUGANG,25,25,True
1730,金舵799JINDUO,金舵799JINDUO,11,11,True
1731,金通达2蚌埠JINTONGDABENGBU,金通达5蚌埠JINTONGDABENGBU,21,21,False
1732,银河机98908南通YINHEJINANTONG,银河机98908南通YINHEJINANTONG,24,24,True
1733,银河机98908南通YINHEJINANTONG,银河机98908南通YINHEJIANTONG,24,23,False
1734,镇江港湾0038镇江港,镇江港湾0018镇江港,11,11,False
1735,雨蒙88YUMENG,新安江286蚌埠港XINANJIANGBUGANG,10,25,False
1736,顺祥1169亳州港SHUNXIANGBOZHOUGANG,顺祥1169亳州港SHUNXIANGBOZHOUGANG,28,28,True
1737,顺通集007SHUNTONGJI,顺通集007SHUNTONGJI,16,16,True
1738,骏峰001001JUNFENG,骏峰001001JUNFENG,15,15,True
1739,鲁枣庄货0758LUZAOZHUANGHUO,鲁枣庄货0753LUZAOZHUANGHUO,22,22,False
1740,鲁枣庄货1569枣庄LUZAOZHUANGHUOZAOZHUANG,鲁枣庄货1569枣庄港LUZAOZHUANGHUOZAOZHUANGGANG,33,38,False
1741,鲁枣庄货2128LUZAOZHUANGHUO,鲁枣庄货0128LUZAOZHUANGHUO,22,22,False
1742,鲁泰安货0260,浙萧山货03260,8,9,False
1743,鲁泰安货0613LUTAIANHUO,鲁泰安货0683LUTAIANHUO,18,18,False
1744,鲁济宁货0100LUJININGHUO,鲁济宁货0100LUJININGHUO,19,19,True
1745,鲁济宁货0837LUJININGHUO,鲁济宁货0837LUJININGHUO,19,19,True
1746,鲁济宁货1356LUJININGHUO,鲁济宁货1356LUJININGHUO,19,19,True
1747,鲁济宁货2262济宁港,鲁济宁货2262济宁港,11,11,True
1748,鲁济宁货3316LUJININGHUO,鲁济宁货3316LUJININGHUO,19,19,True
1749,鲁济宁货3839LUJININGHUO,鲁济宁货3839LUJININGHUO,19,19,True
1750,鲁济宁货4968,鲁济宁货4968,8,8,True
1751,鲁济宁货5365LUJININGHUO,鲁济宁货5365LUJININGHUO,19,19,True
1752,鲁济宁货5499LUJININGHUO,鲁济宁货5329LUJININGHUO,19,19,False
1753,鲁济宁货5499LUJININGHUO,鲁济宁货5321LUJININGHUO,19,19,False
1754,鼎达集79DINGDAJI,鼎达集79DINGDAJI,13,13,True
1755,鼎达集88DINGDAJI,鼎达集88DINGDAJI,13,13,True
1756,鼎达集89DINGDAJI,鼎达集85DINGDAJI,13,13,False
1757,鼎达集89DINGDAJI,鼎达集89DINGDAJI,13,13,True
1758,龙祥运789盐城LONGXIANGYUNYANCHENG,龙祥运789盐城LONGXIANGYUNYANCHENG,28,28,True
1759,浙上虞货0599ZHESHANGYUHUO,浙上虞货0599ZHESHANGYUHUO,21,21,True
1760,浙萧山货23550,浙萧山货23550,9,9,True
1761,浙萧山货23992,浙萧山货23992,9,9,True
1762,浙诸暨货0108,浙诸暨货0108,8,8,True
1763,浙诸暨货0188,浙诸暨货0868,8,8,False
1764,浙诸暨货0619,浙诸暨货0859,8,8,False
1765,浙诸暨货0708,浙诸暨货0708,8,8,True
1766,浙诸暨货1158ZHEZHUJIHUO,浙诸暨货1158ZHEZHUJIHUO,19,19,True
1767,皖浍河2222,皖太运货278WANTAIYUNHUO,7,19,False
1768,苏泗洪货1855,苏泗洪货1855,8,8,True
1769,华泰0688HUATAI,皖庐江货3518,12,8,False
1770,景川5688,景川5688,6,6,True
1771,皖金舵318WANJINDUO,皖金舵318WANJINDUO,15,15,True
1772,苏盐货83518,苏盐货83518SUYANHUO,8,16,False
1773,鲁济宁货1628,鲁济宁货1728,8,8,False
1774,上海港,上海港,3,3,True
1775,中钢货运1168,中钢货运1168,8,8,True
1776,中钢货运1688,中钢货运1688,8,8,True
1777,中钢货运6188ZHONGGANGHUOYUN,中钢货运618,23,7,False
1778,兴机垛126,皖瑞祥126,6,6,False
1779,合肥武运1588,合肥武运1588,8,8,True
1780,太顺198,绿动7003,5,6,False
1781,德义2988,津阳1088,6,6,False
1782,志远08,志远08,4,4,True
1783,振航138,恒锋138,5,5,False
1784,新宇988,新宇988,5,5,True
1785,杭州港HANGZHOUGANG,泰州港TAIZHOUGANG,15,14,False
